Date,State,Hosp_Total,Hosp_White,Hosp_Black,Hosp_Latinx,Hosp_Asian,Hosp_AIAN,Hosp_NHPI,Hosp_Multiracial,Hosp_Other,Hosp_Unknown,Hosp_Ethnicity_Hispanic,Hosp_Ethnicity_NonHispanic,Hosp_Ethnicity_Unknown
2020-10-04,PA,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-04,PR,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-04,RI,2800,1091,292,849,42,4,0,8,41,473,849,1478,473
2020-10-04,SC,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-04,SD,1632,931,69,86,38,392,0,0,116,0,86,1546,0
2020-10-04,TN,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-04,TX,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-04,UT,3980,1896,91,1303,110,166,310,0,436,80,1303,2597,80
2020-10-04,VA,11221,3704,3340,3061,511,12,0,55,233,305,3061,7855,305
2020-10-04,VI,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-04,VT,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-04,WA,7628,2576,325,1594,359,113,198,95,121,2247,1594,3787,2247
2020-10-04,WI,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-04,WV,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-04,WY,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-30,AK,299,83,8,0,18,93,50,12,11,24,16,231,52
2020-09-30,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-30,AR,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-30,AS,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-30,AZ,22119,7938,1041,8137,288,2037,0,0,809,1869,8137,12113,1869
2020-09-30,CA,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-30,CO,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-30,CT,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-30,DC,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-30,DE,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-30,FL,44608,17577,10019,12825,0,0,0,0,2402,1785,12825,28603,3180
2020-09-30,GA,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-30,GU,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-30,HI,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-30,IA,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-30,ID,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-30,IL,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-30,IN,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-30,KS,2917,2048,357,0,71,22,0,0,272,146,730,1952,234
2020-09-30,KY,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-30,LA,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-30,MA,12686,6320,1503,1866,406,0,0,0,1039,1552,1866,9268,1552
2020-09-30,MD,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-30,ME,449,351,42,0,12,0,0,0,7,37,11,364,74
2020-09-30,MI,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-30,MN,7701,3389,1601,0,614,156,9,106,82,692,1052,5957,692
2020-09-30,MO,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-30,MP,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-30,MS,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-30,MT,569,369,57,0,0,216,0,0,0,0,0,0,0
2020-09-30,NC,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-30,ND,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-30,NE,2349,1700,199,0,113,54,7,0,116,160,726,1300,323
2020-09-30,NH,738,545,33,77,24,0,0,0,10,49,77,612,49
2020-09-30,NJ,23439,9426,4395,6178,1189,0,0,0,871,1380,6178,15881,1380
2020-09-30,NM,3495,496,31,1104,27,1792,10,0,31,4,1104,2387,4
2020-09-30,NV,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-30,NY,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-30,OH,15516,9167,4417,0,339,22,33,483,586,469,889,13311,1316
2020-09-30,OK,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-30,OR,2598,1434,101,0,95,84,84,33,607,160,707,1672,219
2020-09-30,PA,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-30,PR,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-30,RI,2782,1091,292,849,42,4,0,8,41,455,849,1478,455
2020-09-30,SC,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-30,SD,1549,881,65,85,37,370,0,0,111,0,85,1464,0
2020-09-30,TN,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-30,TX,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-30,UT,3847,1807,91,1272,107,164,304,0,425,79,1272,2496,79
2020-09-30,VA,11041,3622,3289,3032,508,12,0,52,228,298,3032,7711,298
2020-09-30,VI,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-30,VT,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-30,WA,7533,2533,323,1587,356,112,199,92,116,2215,1587,3731,2215
2020-09-30,WI,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-30,WV,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-30,WY,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-27,AK,289,76,8,0,17,89,45,10,11,33,15,210,64
2020-09-27,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-27,AR,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-27,AS,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-27,AZ,22015,7885,1034,8123,285,2027,0,0,809,1852,8123,12040,1852
2020-09-27,CA,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-27,CO,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-27,CT,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-27,DC,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-27,DE,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-27,FL,44030,17306,9913,12705,0,0,0,0,2350,1756,12705,28179,3146
2020-09-27,GA,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-27,GU,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-27,HI,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-27,IA,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-27,ID,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-27,IL,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-27,IN,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-27,KS,2816,1974,350,0,69,21,0,0,261,141,712,1877,227
2020-09-27,KY,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-27,LA,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-27,MA,12592,6282,1492,1850,395,0,0,0,1022,1551,1850,9191,1551
2020-09-27,MD,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-27,ME,445,351,42,0,12,0,0,0,7,33,11,364,70
2020-09-27,MI,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-27,MN,7493,3389,1601,0,614,156,9,106,82,810,1052,5957,810
2020-09-27,MO,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-27,MP,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-27,MS,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-27,MT,569,345,57,0,0,205,0,0,0,0,0,0,0
2020-09-27,NC,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-27,ND,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-27,NE,2280,1700,199,0,113,54,7,0,116,91,726,1300,254
2020-09-27,NH,736,543,33,77,24,0,0,0,10,49,77,610,49
2020-09-27,NJ,23327,9369,4382,6152,1183,0,0,0,864,1377,6152,15798,1377
2020-09-27,NM,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-27,NV,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-27,NY,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-27,OH,15216,8940,4386,0,337,21,32,471,580,449,883,13073,1260
2020-09-27,OK,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-27,OR,2496,1369,98,0,93,80,83,31,589,153,686,1600,210
2020-09-27,PA,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-27,PR,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-27,RI,2725,997,269,763,30,5,0,5,39,617,763,1345,617
2020-09-27,SC,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-27,SD,1473,814,65,85,37,365,0,0,107,0,85,1388,0
2020-09-27,TN,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-27,TX,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-27,UT,3729,1732,90,1250,103,157,293,0,420,76,1250,2403,76
2020-09-27,VA,10889,3557,3229,3010,507,12,0,53,225,296,3010,7583,296
2020-09-27,VI,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-27,VT,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-27,WA,7455,2499,321,1576,352,112,197,91,116,2191,1576,3688,2191
2020-09-27,WI,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-27,WV,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-27,WY,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-23,AK,276,75,8,0,16,84,43,6,8,36,14,198,64
2020-09-23,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-23,AR,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-23,AS,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-23,AZ,21925,7824,1020,8098,284,2024,0,0,804,1871,8098,11956,1871
2020-09-23,CA,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-23,CO,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-23,CT,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-23,DC,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-23,DE,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-23,FL,43433,16995,9792,12586,0,0,0,0,2322,1738,12586,27707,3140
2020-09-23,GA,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-23,GU,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-23,HI,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-23,IA,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-23,ID,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-23,IL,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-23,IN,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-23,KS,2766,1937,345,0,69,21,0,0,254,140,705,1840,221
2020-09-23,KY,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-23,LA,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-23,MA,12592,6277,1489,1850,394,0,0,0,1016,1566,1850,9176,1566
2020-09-23,MD,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-23,ME,441,351,42,0,12,0,0,0,7,29,11,364,66
2020-09-23,MI,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-23,MN,7303,3190,1574,0,594,153,9,104,76,893,1030,5700,893
2020-09-23,MO,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-23,MP,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-23,MS,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-23,MT,569,329,57,0,0,187,0,0,0,0,0,0,0
2020-09-23,NC,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-23,ND,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-23,NE,2247,1600,195,0,113,54,7,0,116,162,718,1300,229
2020-09-23,NH,728,538,33,75,23,0,0,0,10,49,75,604,49
2020-09-23,NJ,23215,9318,4358,6127,1181,0,0,0,859,1372,6127,15716,1372
2020-09-23,NM,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-23,NV,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-23,NY,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-23,OH,14977,8761,4355,0,333,21,32,466,569,440,874,12878,1225
2020-09-23,OK,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-23,OR,2438,1337,97,0,89,78,83,30,580,144,677,1564,197
2020-09-23,PA,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-23,PR,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-23,RI,2713,997,269,763,30,5,0,5,39,605,763,1345,605
2020-09-23,SC,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-23,SD,1367,735,65,84,35,357,0,0,91,0,84,1283,0
2020-09-23,TN,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-23,TX,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-23,UT,3584,1641,83,1218,99,157,288,0,406,74,1218,2292,74
2020-09-23,VA,10718,3481,3166,2994,500,11,0,51,226,289,2994,7435,289
2020-09-23,VI,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-23,VT,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-23,WA,7349,2466,315,1566,352,111,197,90,115,2137,1566,3646,2137
2020-09-23,WI,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-23,WV,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-23,WY,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-20,AK,268,73,8,0,15,79,43,5,7,38,13,189,18
2020-09-20,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-20,AR,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-20,AS,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-20,AZ,21876,7810,1018,8077,284,2021,0,0,805,1861,8077,11938,1861
2020-09-20,CA,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-20,CO,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-20,CT,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-20,DC,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-20,DE,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-20,FL,42939,16743,9703,12493,0,0,0,0,2273,1727,12493,27314,3132
2020-09-20,GA,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-20,GU,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-20,HI,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-20,IA,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-20,ID,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-20,IL,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-20,IN,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-20,KS,2671,1864,337,0,67,21,0,0,244,138,687,1769,215
2020-09-20,KY,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-20,LA,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-20,MA,12545,6257,1484,1842,394,0,0,0,1011,1557,1842,9146,1557
2020-09-20,MD,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-20,ME,439,351,42,0,12,0,0,0,7,27,11,364,64
2020-09-20,MI,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-20,MN,7163,3190,1574,0,594,153,9,104,76,753,1030,5700,753
2020-09-20,MO,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-20,MP,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-20,MS,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-20,MT,481,318,0,0,0,213,0,0,0,0,0,0,0
2020-09-20,NC,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-20,ND,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-20,NE,2194,1600,195,0,113,54,7,0,116,109,717,1200,277
2020-09-20,NH,725,536,33,73,23,0,0,0,10,50,73,602,50
2020-09-20,NJ,23130,9274,4339,6110,1181,0,0,0,846,1380,6110,15640,1380
2020-09-20,NM,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-20,NV,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-20,NY,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-20,OH,14773,8617,4315,0,330,20,32,460,566,433,869,12693,1211
2020-09-20,OK,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-20,OR,2356,1278,95,0,87,77,81,30,567,141,665,1501,190
2020-09-20,PA,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-20,PR,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-20,RI,2675,975,264,745,30,5,0,5,36,615,745,1315,615
2020-09-20,SC,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-20,SD,1288,683,64,83,35,345,0,0,78,0,83,1205,0
2020-09-20,TN,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-20,TX,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-20,UT,3494,1585,82,1196,98,153,283,0,400,75,1196,2223,75
2020-09-20,VA,10591,3423,3128,2972,496,10,0,51,225,286,2972,7333,286
2020-09-20,VI,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-20,VT,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-20,WA,7262,2427,308,1554,344,107,192,90,114,2126,1554,3582,2126
2020-09-20,WI,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-20,WV,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-20,WY,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-16,AK,256,72,8,0,15,70,43,4,7,37,13,184,15
2020-09-16,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-16,AR,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-16,AS,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-16,AZ,21825,7766,1017,8053,285,2015,0,0,807,1882,8053,11890,1882
2020-09-16,CA,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-16,CO,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-16,CT,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-16,DC,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-16,DE,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-16,FL,42327,16449,9582,12377,0,0,0,0,2206,1713,12377,26783,3167
2020-09-16,GA,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-16,GU,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-16,HI,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-16,IA,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-16,ID,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-16,IL,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-16,IN,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-16,KS,2616,1822,331,0,67,21,0,0,237,138,681,1722,213
2020-09-16,KY,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-16,LA,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-16,MA,12478,6222,1471,1829,394,0,0,0,1006,1556,1829,9093,1556
2020-09-16,MD,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-16,ME,433,351,42,0,12,0,0,0,7,21,11,364,58
2020-09-16,MI,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-16,MN,7019,3052,1540,0,583,146,9,95,78,817,1013,5503,817
2020-09-16,MO,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-16,MP,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-16,MS,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-16,MT,481,305,0,0,0,195,0,0,0,0,0,0,0
2020-09-16,NC,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-16,ND,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-16,NE,2139,1600,194,0,112,54,7,0,116,56,713,1200,226
2020-09-16,NH,723,536,32,72,23,0,0,0,10,50,72,601,50
2020-09-16,NJ,23032,9243,4323,6069,1173,0,0,0,843,1381,6069,15582,1381
2020-09-16,NM,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-16,NV,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-16,NY,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-16,OH,14560,8486,4269,0,326,19,32,449,557,422,862,12508,1190
2020-09-16,OK,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-16,OR,2319,1252,93,0,87,73,80,28,564,142,658,1480,181
2020-09-16,PA,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-16,PR,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-16,RI,2662,975,264,745,30,5,0,5,36,602,745,1315,602
2020-09-16,SC,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-16,SD,1211,633,63,80,35,329,0,0,71,0,80,1131,0
2020-09-16,TN,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-16,TX,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-16,UT,3381,1513,81,1169,96,148,278,0,390,70,1169,2142,70
2020-09-16,VA,10389,3341,3037,2949,489,10,0,48,224,291,2949,7149,291
2020-09-16,VI,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-16,VT,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-16,WA,7162,2404,306,1538,346,107,188,89,112,2072,1538,3552,2072
2020-09-16,WI,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-16,WV,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-16,WY,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-13,AK,252,72,8,0,13,69,43,4,7,36,13,182,15
2020-09-13,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-13,AR,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-13,AS,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-13,AZ,21771,7745,1017,8044,283,2008,0,0,801,1873,8044,11854,1873
2020-09-13,CA,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-13,CO,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-13,CT,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-13,DC,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-13,DE,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-13,FL,41769,16202,9475,12242,0,0,0,0,2152,1698,12242,26393,3134
2020-09-13,GA,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-13,GU,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-13,HI,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-13,IA,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-13,ID,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-13,IL,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-13,IN,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-13,KS,2537,1765,321,0,67,21,0,0,229,134,666,1666,205
2020-09-13,KY,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-13,LA,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-13,MA,12431,6200,1469,1814,392,0,0,0,1000,1556,1814,9061,1556
2020-09-13,MD,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-13,ME,431,343,43,0,12,0,0,0,7,26,11,358,62
2020-09-13,MI,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-13,MN,6931,3052,1540,0,583,146,9,95,78,415,1013,5503,415
2020-09-13,MO,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-13,MP,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-13,MS,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-13,MT,481,259,0,0,0,170,0,0,0,0,0,0,0
2020-09-13,NC,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-13,ND,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-13,NE,2139,1500,194,0,112,54,7,0,116,156,709,1200,230
2020-09-13,NH,721,534,32,72,23,0,0,0,10,50,72,599,50
2020-09-13,NJ,22963,9212,4316,6048,1167,0,0,0,835,1385,6048,15530,1385
2020-09-13,NM,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-13,NV,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-13,NY,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-13,OH,14314,8313,4231,0,323,18,31,438,549,411,846,12308,1160
2020-09-13,OK,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-13,OR,2235,1199,93,0,87,69,78,27,538,144,630,1421,184
2020-09-13,PA,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-13,PR,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-13,RI,2620,957,253,731,26,5,0,5,34,609,731,1280,609
2020-09-13,SC,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-13,SD,1165,596,62,80,35,325,0,0,67,0,80,1085,0
2020-09-13,TN,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-13,TX,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-13,UT,3326,1482,80,1156,92,148,273,0,389,67,1156,2103,67
2020-09-13,VA,10244,3277,2986,2930,484,10,0,47,220,290,2930,7024,290
2020-09-13,VI,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-13,VT,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-13,WA,7081,2378,301,1531,344,102,182,89,112,2042,1531,3508,2042
2020-09-13,WI,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-13,WV,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-13,WY,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-09,AK,245,71,7,0,13,65,42,4,7,36,13,176,14
2020-09-09,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-09,AR,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-09,AS,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-09,AZ,21593,7662,1008,8000,282,1945,0,0,782,1914,8000,11679,1914
2020-09-09,CA,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-09,CO,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-09,CT,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-09,DC,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-09,DE,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-09,FL,40985,15822,9316,12078,0,0,0,0,2090,1679,12078,25824,3083
2020-09-09,GA,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-09,GU,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-09,HI,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-09,IA,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-09,ID,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-09,IL,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-09,IN,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-09,KS,2470,1715,320,0,67,22,0,0,218,128,660,1616,194
